"BAZ-0697",="2023-08-04 09:10:19","Employee","CH-1","YES"
"ANY-3599",="2023-07-31 09:18:37","Employee","CH-1","YES"
"ANY-3599",="2023-07-31 09:18:27","Employee","CH-2","YES"
"ATL-6867",="2023-07-31 08:32:48","Employee","CH-1","YES"
"ATL-6867",="2023-07-31 08:32:30","Employee","CH-2","YES"
"5118-S7",="2023-07-31 08:25:08","Employee","CH-1","YES"
"5118-S7",="2023-07-31 08:24:17","Employee","CH-1","YES"
"5118-S7",="2023-07-31 08:23:46","Employee","CH-2","YES"
"BBM-9626",="2023-07-31 07:48:05","Employee","CH-1","YES"
"BBM-9626",="2023-07-31 07:47:44","Employee","CH-2","YES"
"BBM-9626",="2023-07-31 07:46:45","Employee","CH-1","YES"
"BBM-9626",="2023-07-31 07:46:43","Employee","CH-2","YES"
"ARE-1316",="2023-07-31 06:19:54","Employee","CH-1","YES"
"ARE-1316",="2023-07-31 06:19:46","Employee","CH-2","YES"
"ARE-1316",="2023-07-31 06:18:49","Employee","CH-1","YES"
"ARE-1316",="2023-07-31 06:18:45","Employee","CH-2","YES"
"BBM-9626",="2023-07-31 05:48:39","Employee","CH-2","YES"
"BBM-9626",="2023-07-31 05:48:26","Employee","CH-1","YES"
"BBM-9626",="2023-07-31 04:04:00","Employee","CH-1","YES"
"BBM-9626",="2023-07-31 04:03:28","Employee","CH-2","YES"
"BBM-9626",="2023-07-31 04:02:32","Employee","CH-1","YES"
"BBM-9626",="2023-07-31 04:02:28","Employee","CH-2","YES"
"AKK-8125",="2023-07-31 02:01:49","Employee","CH-2","YES"
"AKK-8125",="2023-07-31 02:01:20","Employee","CH-1","YES"
"BBM-9626",="2023-07-30 22:37:48","Employee","CH-2","YES"
"BBM-9626",="2023-07-30 22:37:43","Employee","CH-1","YES"
"BBM-9626",="2023-07-30 22:36:33","Employee","CH-2","YES"
"BJW-9155",="2023-07-30 22:36:30","Employee","CH-2","YES"
"BJW-9155",="2023-07-30 22:36:29","Employee","CH-2","YES"
"BBM-9626",="2023-07-30 22:36:29","Employee","CH-1","YES"
"BJW-9155",="2023-07-30 22:36:24","Employee","CH-1","YES"
"AAD-7379",="2023-07-30 22:01:33","Employee","CH-2","YES"
"AAD-7379",="2023-07-30 22:01:25","Employee","CH-1","YES"
"BFM-1090",="2023-07-30 21:57:49","Employee","CH-2","YES"
"BFM-1090",="2023-07-30 21:57:35","Employee","CH-1","YES"
"BJW-9155",="2023-07-30 21:56:49","Employee","CH-1","YES"
"BJW-9155",="2023-07-30 21:56:46","Employee","CH-1","YES"
"BJW-9155",="2023-07-30 21:55:23","Employee","CH-2","YES"
"BBA-1339",="2023-07-30 21:19:18","Employee","CH-1","YES"
"BBA-1339",="2023-07-30 21:18:19","Employee","CH-2","YES"
"BBA-1339",="2023-07-30 21:18:11","Employee","CH-1","YES"
"BBA-1339",="2023-07-30 21:17:13","Employee","CH-2","YES"
"BBA-1339",="2023-07-30 21:17:10","Employee","CH-1","YES"
"APN-7596",="2023-07-30 21:07:25","Employee","CH-2","YES"
"APN-7596",="2023-07-30 21:07:23","Employee","CH-1","YES"
"APN-7596",="2023-07-30 21:07:16","Employee","CH-1","YES"
"AAD-7379",="2023-07-30 21:06:26","Employee","CH-1","YES"
"BBE-2770",="2023-07-30 20:51:41","Employee","CH-2","YES"
"BBE-2770",="2023-07-30 20:51:21","Employee","CH-1","YES"
"1803-H9",="2023-07-30 20:39:05","Employee","CH-2","YES"
"1803-H9",="2023-07-30 20:38:36","Employee","CH-1","YES"
"BFM-1090",="2023-07-30 20:19:33","Employee","CH-1","YES"
"BFM-1090",="2023-07-30 20:19:25","Employee","CH-2","YES"
"BBE-2770",="2023-07-30 19:47:45","Employee","CH-1","YES"
"BBE-2770",="2023-07-30 19:47:22","Employee","CH-2","YES"
"BPM-3215",="2023-07-30 18:58:12","Employee","CH-2","YES"
"BPM-3215",="2023-07-30 18:57:09","Employee","CH-2","YES"
"BPM-3215",="2023-07-30 18:56:48","Employee","CH-1","YES"
"BBE-2770",="2023-07-30 18:35:06","Employee","CH-2","YES"
"BBE-2770",="2023-07-30 18:35:03","Employee","CH-1","YES"
"BFM-1090",="2023-07-30 18:21:05","Employee","CH-2","YES"
"BFM-1090",="2023-07-30 18:20:43","Employee","CH-2","YES"
"BFM-1090",="2023-07-30 18:20:39","Employee","CH-1","YES"
"2028-H9",="2023-07-30 17:47:07","Employee","CH-2","YES"
"2028-H9",="2023-07-30 17:46:59","Employee","CH-1","YES"
"AKK-8125",="2023-07-30 17:42:11","Employee","CH-1","YES"
"AKK-8125",="2023-07-30 17:41:51","Employee","CH-2","YES"
"APN-7596",="2023-07-30 17:36:04","Employee","CH-1","YES"
"APN-7596",="2023-07-30 17:35:55","Employee","CH-2","YES"
"1803-H9",="2023-07-30 17:33:18","Employee","CH-1","YES"
"ATL-6867",="2023-07-30 17:33:02","Employee","CH-1","YES"
"ATL-6867",="2023-07-30 17:32:23","Employee","CH-2","YES"
"ATL-6867",="2023-07-30 17:32:01","Employee","CH-1","YES"
"5026-QM",="2023-07-30 17:26:15","Employee","CH-2","YES"
"5026-QM",="2023-07-30 17:26:02","Employee","CH-1","YES"
"AAD-7379",="2023-07-30 17:10:07","Employee","CH-1","YES"
"AAD-7379",="2023-07-30 17:09:25","Employee","CH-2","YES"
"AAD-7379",="2023-07-30 17:09:07","Employee","CH-1","YES"
"BEE-7158",="2023-07-30 16:43:52","Employee","CH-2","YES"
"BEE-7158",="2023-07-30 16:43:48","Employee","CH-1","YES"
"BEE-7158",="2023-07-30 16:43:40","Employee","CH-1","YES"
"BFM-1090",="2023-07-30 14:36:05","Employee","CH-1","YES"
"BFM-1090",="2023-07-30 14:36:02","Employee","CH-2","YES"
"5118-S7",="2023-07-30 14:23:17","Employee","CH-2","YES"
"5118-S7",="2023-07-30 14:23:14","Employee","CH-1","YES"
"BBA-1339",="2023-07-30 13:41:42","Employee","CH-1","YES"
"BBA-1339",="2023-07-30 13:41:12","Employee","CH-2","YES"
"BBA-1339",="2023-07-30 13:40:11","Employee","CH-2","YES"
"BBA-1339",="2023-07-30 13:39:44","Employee","CH-1","YES"
"BBA-1339",="2023-07-30 13:38:02","Employee","CH-1","YES"
"BBA-1339",="2023-07-30 13:37:53","Employee","CH-2","YES"
"BBA-1339",="2023-07-30 13:37:12","Employee","CH-2","YES"
"BBA-1339",="2023-07-30 13:36:19","Employee","CH-1","YES"
"BBA-1339",="2023-07-30 13:36:11","Employee","CH-2","YES"
"AAD-7379",="2023-07-30 12:31:25","Employee","CH-1","YES"
"ATL-6867",="2023-07-30 12:31:05","Employee","CH-1","YES"
"ATL-6867",="2023-07-30 12:30:45","Employee","CH-2","YES"
"AGU-1550",="2023-07-30 12:16:05","Employee","CH-2","YES"
"AGU-1550",="2023-07-30 12:16:02","Employee","CH-1","YES"
"AGU-1550",="2023-07-30 12:15:28","Employee","CH-1","YES"
"2028-H9",="2023-07-30 11:01:34","Employee","CH-1","YES"
"2028-H9",="2023-07-30 11:01:28","Employee","CH-2","YES"
"BEE-7158",="2023-07-30 10:37:40","Employee","CH-1","YES"
"BEE-7158",="2023-07-30 10:37:36","Employee","CH-2","YES"
"5118-S7",="2023-07-30 10:03:40","Employee","CH-1","YES"
"5118-S7",="2023-07-30 10:02:52","Employee","CH-2","YES"
"BPM-3215",="2023-07-30 10:01:18","Employee","CH-1","YES"
"BPM-3215",="2023-07-30 10:01:04","Employee","CH-2","YES"
"BPM-3215",="2023-07-30 10:00:28","Employee","CH-1","YES"
"BPM-3215",="2023-07-30 10:00:03","Employee","CH-2","YES"
"BBM-9626",="2023-07-30 08:26:38","Employee","CH-1","YES"
"BBM-9626",="2023-07-30 08:25:48","Employee","CH-2","YES"
"5026-QM",="2023-07-30 08:17:23","Employee","CH-1","YES"
"5026-QM",="2023-07-30 08:16:07","Employee","CH-2","YES"
"AKK-6720",="2023-07-30 06:14:42","Employee","CH-1","YES"
"AKK-6720",="2023-07-30 04:07:03","Employee","CH-1","YES"
"AKK-6720",="2023-07-30 04:06:32","Employee","CH-2","YES"
"BEE-7158",="2023-07-30 03:46:26","Employee","CH-2","YES"
"BEE-7158",="2023-07-30 03:45:52","Employee","CH-1","YES"
"APN-7596",="2023-07-29 23:05:38","Employee","CH-2","YES"
"APN-7596",="2023-07-29 23:05:29","Employee","CH-1","YES"
"AKK-8125",="2023-07-29 22:23:59","Employee","CH-2","YES"
"AKK-8125",="2023-07-29 22:23:46","Employee","CH-1","YES"
"AKK-8125",="2023-07-29 22:22:53","Employee","CH-2","YES"
"AKK-8125",="2023-07-29 22:22:45","Employee","CH-1","YES"
"AKK-8125",="2023-07-29 22:21:55","Employee","CH-2","YES"
"AKK-8125",="2023-07-29 22:21:42","Employee","CH-1","YES"
"AAD-7379",="2023-07-29 21:58:33","Employee","CH-2","YES"
"AAD-7379",="2023-07-29 21:58:10","Employee","CH-1","YES"
"AAD-7379",="2023-07-29 21:57:24","Employee","CH-2","YES"
"AAD-7379",="2023-07-29 21:57:09","Employee","CH-1","YES"
"ATL-6867",="2023-07-29 21:41:59","Employee","CH-2","YES"
"ATL-6867",="2023-07-29 21:41:25","Employee","CH-1","YES"
"AWY-7383",="2023-07-29 21:15:56","Employee","CH-2","YES"
"AWY-7383",="2023-07-29 21:15:33","Employee","CH-1","YES"
"AAD-7379",="2023-07-29 19:39:58","Employee","CH-1","YES"
"AAD-7379",="2023-07-29 19:37:36","Employee","CH-2","YES"
"ATK-1232",="2023-07-29 19:31:05","Employee","CH-2","YES"
"ATK-1232",="2023-07-29 19:30:43","Employee","CH-1","YES"
"BAZ-0697",="2023-07-29 18:17:32","Employee","CH-2","YES"
"BAZ-0697",="2023-07-29 18:17:28","Employee","CH-1","YES"
"5026-QM",="2023-07-29 18:13:55","Employee","CH-2","YES"
"5026-QM",="2023-07-29 18:13:42","Employee","CH-1","YES"
"APN-7596",="2023-07-29 17:51:28","Employee","CH-1","YES"
"APN-7596",="2023-07-29 17:51:19","Employee","CH-2","YES"
"BPM-3215",="2023-07-29 17:39:33","Employee","CH-2","YES"
"BPM-3215",="2023-07-29 17:39:25","Employee","CH-1","YES"
"2028-H9",="2023-07-29 17:38:26","Employee","CH-1","YES"
"2028-H9",="2023-07-29 17:37:51","Employee","CH-2","YES"
"2028-H9",="2023-07-29 17:37:26","Employee","CH-1","YES"
"BNV-2991",="2023-07-29 17:17:09","Employee","CH-1","YES"
"BNV-2991",="2023-07-29 17:16:24","Employee","CH-1","YES"
"BNV-2991",="2023-07-29 17:15:53","Employee","CH-2","YES"
"5118-S7",="2023-07-29 17:09:11","Employee","CH-2","YES"
"5118-S7",="2023-07-29 17:08:37","Employee","CH-1","YES"
"1803-H9",="2023-07-29 16:57:15","Employee","CH-2","YES"
"1803-H9",="2023-07-29 16:56:54","Employee","CH-1","YES"
"BAZ-0697",="2023-07-29 16:56:03","Employee","CH-1","YES"
"BAZ-0697",="2023-07-29 16:55:17","Employee","CH-2","YES"
"BFM-1090",="2023-07-29 16:47:01","Employee","CH-2","YES"
"BFM-1090",="2023-07-29 16:46:48","Employee","CH-1","YES"
"BEE-7158",="2023-07-29 16:17:49","Employee","CH-1","YES"
"BEE-7158",="2023-07-29 16:17:30","Employee","CH-2","YES"
"ATK-1232",="2023-07-29 16:04:27","Employee","CH-1","YES"
"ATK-1232",="2023-07-29 16:04:25","Employee","CH-1","YES"
"ATK-1232",="2023-07-29 16:04:07","Employee","CH-2","YES"
"AKK-8125",="2023-07-29 15:57:46","Employee","CH-1","YES"
"AKK-8125",="2023-07-29 15:57:13","Employee","CH-2","YES"
"AKK-8125",="2023-07-29 15:55:47","Employee","CH-1","YES"
"AKK-8125",="2023-07-29 15:55:40","Employee","CH-2","YES"
"AWY-7383",="2023-07-29 15:52:27","Employee","CH-1","YES"
"AWY-7383",="2023-07-29 15:49:39","Employee","CH-1","YES"
"AWY-7383",="2023-07-29 15:49:08","Employee","CH-2","YES"
"AWY-7383",="2023-07-29 15:48:06","Employee","CH-2","YES"
"AWY-7383",="2023-07-29 15:47:56","Employee","CH-1","YES"
"AWY-7383",="2023-07-29 15:47:02","Employee","CH-1","YES"
"AWY-7383",="2023-07-29 15:45:55","Employee","CH-2","YES"
"AWY-7383",="2023-07-29 15:45:29","Employee","CH-1","YES"
"AWY-7383",="2023-07-29 15:44:55","Employee","CH-2","YES"
"AWY-7383",="2023-07-29 15:43:22","Employee","CH-1","YES"
"AWY-7383",="2023-07-29 15:43:21","Employee","CH-2","YES"
"2028-H9",="2023-07-29 15:39:03","Employee","CH-1","YES"
"2028-H9",="2023-07-29 15:38:06","Employee","CH-2","YES"
"0815-L3",="2023-07-29 14:15:34","Employee","CH-2","YES"
"0815-L3",="2023-07-29 14:15:26","Employee","CH-1","YES"
"BEE-7158",="2023-07-29 14:11:38","Employee","CH-2","YES"
"BEE-7158",="2023-07-29 14:11:15","Employee","CH-1","YES"
"BFM-1090",="2023-07-29 14:02:20","Employee","CH-1","YES"
"BFM-1090",="2023-07-29 14:01:43","Employee","CH-1","YES"
"BFM-1090",="2023-07-29 14:01:18","Employee","CH-2","YES"
"BAZ-0697",="2023-07-29 13:56:20","Employee","CH-2","YES"
"BBA-1339",="2023-07-29 13:56:05","Employee","CH-2","YES"
"BAZ-0697",="2023-07-29 13:55:36","Employee","CH-2","YES"
"BAZ-0697",="2023-07-29 13:55:25","Employee","CH-1","YES"
"BBA-1339",="2023-07-29 13:55:06","Employee","CH-1","YES"
"BBA-1339",="2023-07-29 13:54:53","Employee","CH-2","YES"
"BBA-1339",="2023-07-29 13:53:40","Employee","CH-1","YES"
"BBA-1339",="2023-07-29 13:53:35","Employee","CH-2","YES"
"BBA-1339",="2023-07-29 13:52:39","Employee","CH-1","YES"
"ATK-1232",="2023-07-29 13:42:25","Employee","CH-2","YES"
"ATK-1232",="2023-07-29 13:42:04","Employee","CH-1","YES"
"BKL-2019",="2023-07-29 13:29:04","Employee","CH-2","YES"
"BKL-2019",="2023-07-29 13:28:55","Employee","CH-1","YES"
"BAZ-0697",="2023-07-29 13:19:10","Employee","CH-1","YES"
"BAZ-0697",="2023-07-29 13:18:09","Employee","CH-1","YES"
"BAZ-0697",="2023-07-29 13:17:58","Employee","CH-2","YES"
"AKK-6720",="2023-07-29 12:58:53","Employee","CH-2","YES"
"AKK-6720",="2023-07-29 12:58:37","Employee","CH-1","YES"
"ATK-1232",="2023-07-29 12:56:22","Employee","CH-1","YES"
"ATK-1232",="2023-07-29 12:55:02","Employee","CH-2","YES"
"0815-L3",="2023-07-29 12:05:01","Employee","CH-1","YES"
"0815-L3",="2023-07-29 12:04:05","Employee","CH-2","YES"
"ATL-6867",="2023-07-29 11:54:35","Employee","CH-1","YES"
"ATL-6867",="2023-07-29 11:54:10","Employee","CH-2","YES"
"ATL-6867",="2023-07-29 11:53:57","Employee","CH-2","YES"
"AGU-1550",="2023-07-29 11:14:24","Employee","CH-2","YES"
"AGU-1550",="2023-07-29 11:13:40","Employee","CH-1","YES"
"AGU-1550",="2023-07-29 11:13:37","Employee","CH-2","YES"
"BKL-2019",="2023-07-29 11:02:51","Employee","CH-1","YES"
"BKL-2019",="2023-07-29 11:02:44","Employee","CH-2","YES"
"BBA-1339",="2023-07-29 10:40:39","Employee","CH-1","YES"
"BBA-1339",="2023-07-29 10:40:30","Employee","CH-2","YES"
"BBE-2770",="2023-07-29 10:01:11","Employee","CH-1","YES"
"BBE-2770",="2023-07-29 10:01:03","Employee","CH-2","YES"
"BPM-3215",="2023-07-29 09:56:56","Employee","CH-1","YES"
"BPM-3215",="2023-07-29 09:56:23","Employee","CH-2","YES"
"1803-H9",="2023-07-29 09:15:40","Employee","CH-1","YES"
"1803-H9",="2023-07-29 09:15:36","Employee","CH-2","YES"
"BEE-7158",="2023-07-29 09:10:16","Employee","CH-1","YES"
"BEE-7158",="2023-07-29 09:10:07","Employee","CH-2","YES"
"5026-QM",="2023-07-29 08:13:40","Employee","CH-1","YES"
"5026-QM",="2023-07-29 08:13:25","Employee","CH-2","YES"
"5026-QM",="2023-07-29 08:13:19","Employee","CH-2","YES"
"5026-QM",="2023-07-29 08:13:17","Employee","CH-2","YES"
"5026-QM",="2023-07-29 08:13:13","Employee","CH-2","YES"
"5026-QM",="2023-07-29 08:13:04","Employee","CH-2","YES"
"AKK-6720",="2023-07-29 06:37:09","Employee","CH-1","YES"
"AKK-6720",="2023-07-29 06:36:35","Employee","CH-2","YES"
"BBE-2770",="2023-07-29 05:37:42","Employee","CH-2","YES"
"BBE-2770",="2023-07-29 05:37:07","Employee","CH-1","YES"
"BBE-2770",="2023-07-29 04:47:32","Employee","CH-1","YES"
"BBE-2770",="2023-07-29 04:47:10","Employee","CH-2","YES"
"AKK-8125",="2023-07-29 02:31:13","Employee","CH-2","YES"
"AKK-8125",="2023-07-29 02:31:05","Employee","CH-1","YES"
"ARE-1316",="2023-07-28 23:15:21","Employee","CH-2","YES"
"ARE-1316",="2023-07-28 23:15:16","Employee","CH-1","YES"
"ARE-1316",="2023-07-28 23:14:27","Employee","CH-2","YES"
"ARE-1316",="2023-07-28 23:14:15","Employee","CH-1","YES"
"AAD-7379",="2023-07-28 21:36:06","Employee","CH-2","YES"
"AAD-7379",="2023-07-28 21:35:42","Employee","CH-1","YES"
"AAD-7379",="2023-07-28 21:24:28","Employee","CH-1","YES"
"AAD-7379",="2023-07-28 21:24:20","Employee","CH-2","YES"
"BNV-2991",="2023-07-28 20:12:13","Employee","CH-2","YES"
"BNV-2991",="2023-07-28 20:11:57","Employee","CH-1","YES"
"BKL-2019",="2023-07-28 19:27:24","Employee","CH-2","YES"
"BKL-2019",="2023-07-28 19:27:13","Employee","CH-1","YES"
"APN-7596",="2023-07-28 19:23:49","Employee","CH-2","YES"
"APN-7596",="2023-07-28 19:23:30","Employee","CH-1","YES"
"AAD-7379",="2023-07-28 19:19:48","Employee","CH-2","YES"
"AAD-7379",="2023-07-28 19:19:42","Employee","CH-1","YES"
"APN-7596",="2023-07-28 19:11:02","Employee","CH-1","YES"
"APN-7596",="2023-07-28 19:10:59","Employee","CH-2","YES"
"AAD-7379",="2023-07-28 19:09:57","Employee","CH-1","YES"
"BKL-2019",="2023-07-28 19:03:37","Employee","CH-1","YES"
"BKL-2019",="2023-07-28 19:03:31","Employee","CH-2","YES"
"APN-7596",="2023-07-28 18:51:38","Employee","CH-2","YES"
"APN-7596",="2023-07-28 18:51:29","Employee","CH-1","YES"
"0815-L3",="2023-07-28 18:17:18","Employee","CH-2","YES"
"0815-L3",="2023-07-28 18:16:49","Employee","CH-1","YES"
"BFM-1090",="2023-07-28 17:49:43","Employee","CH-2","YES"
"BFM-1090",="2023-07-28 17:49:32","Employee","CH-1","YES"
"AKK-8125",="2023-07-28 17:33:08","Employee","CH-1","YES"
"AKK-8125",="2023-07-28 17:32:45","Employee","CH-2","YES"
"0685-GZ",="2023-07-28 17:26:10","Employee","CH-2","YES"
"0685-GZ",="2023-07-28 17:25:54","Employee","CH-1","YES"
